round,test_acc,worst_class_recall,class_recall_std,train_loss,edge_acc_spread,weight_entropy,seconds
1,0.32525,0.0,0.37827,0.16204,nan,2.99547,123.9
2,0.64175,0.00258,0.31211,0.0739,nan,2.99555,248.8
3,0.85225,0.5875,0.1245,0.04354,nan,2.99554,372.5
4,0.8825,0.64562,0.09853,0.03285,nan,2.99551,498.1
5,0.92612,0.82861,0.04911,0.0286,nan,2.9954,626.0
6,0.92712,0.79381,0.05691,0.02465,nan,2.99551,750.8
7,0.92963,0.7697,0.06338,0.02417,nan,2.99558,876.4
8,0.94312,0.85591,0.04014,0.01854,nan,2.9955,1000.6
9,0.94637,0.88547,0.03378,0.01842,nan,2.9955,1125.1
10,0.95237,0.895,0.03323,0.01427,nan,2.99558,1250.6
11,0.95588,0.89,0.03028,0.01675,nan,2.99557,1374.8
12,0.95737,0.90887,0.02751,0.01416,nan,2.99547,1500.4
13,0.959,0.92125,0.02181,0.01402,nan,2.99552,1624.8
14,0.96125,0.9225,0.02309,0.01423,nan,2.99554,1749.5
15,0.96288,0.9125,0.02263,0.01312,nan,2.99542,1875.1
16,0.96525,0.91375,0.02235,0.01124,nan,2.99556,1999.3
17,0.965,0.8825,0.02947,0.01239,nan,2.99557,2125.5
18,0.96725,0.93428,0.01667,0.01186,nan,2.99554,2251.4
19,0.96762,0.91624,0.02159,0.01002,nan,2.99559,2380.0
20,0.9685,0.93299,0.01959,0.01007,nan,2.99556,2504.4
21,0.97088,0.92375,0.01934,0.00957,nan,2.9956,2630.4
22,0.97188,0.94974,0.01495,0.00837,nan,2.99543,2755.8
23,0.97475,0.94375,0.01493,0.01001,nan,2.99556,2880.6
24,0.97313,0.94458,0.01486,0.00929,nan,2.99555,3005.5
25,0.97537,0.93625,0.01829,0.00665,nan,2.99557,3130.7
26,0.97562,0.93625,0.01854,0.00996,nan,2.99559,3258.6
27,0.977,0.9425,0.01466,0.00726,nan,2.99557,3383.9
28,0.97488,0.92125,0.02094,0.00729,nan,2.99555,3508.0
29,0.97637,0.93125,0.01741,0.00835,nan,2.99556,3632.4
30,0.97775,0.95103,0.01432,0.00765,nan,2.99559,3757.6
31,0.9755,0.94072,0.01496,0.00835,nan,2.99555,3881.7
32,0.97813,0.95619,0.01,0.00793,nan,2.99554,4005.6
33,0.97862,0.95375,0.01261,0.00738,nan,2.99554,4132.6
34,0.978,0.96263,0.00852,0.00668,nan,2.99549,4258.4
35,0.978,0.95125,0.01394,0.00615,nan,2.99552,4384.1
36,0.98037,0.965,0.00979,0.0064,nan,2.9956,4508.8
37,0.9795,0.96134,0.01043,0.00751,nan,2.99558,4633.6
38,0.97988,0.96907,0.00751,0.0069,nan,2.99553,4759.3
39,0.97875,0.95567,0.01194,0.00663,nan,2.99548,4883.8
40,0.9805,0.96125,0.01096,0.00602,nan,2.99548,5009.9
41,0.98113,0.96134,0.00959,0.00671,nan,2.99557,5134.6
42,0.9825,0.9675,0.00944,0.00743,nan,2.99551,5259.7
43,0.98275,0.95375,0.01154,0.00517,nan,2.99553,5385.5
44,0.98025,0.95625,0.01231,0.00564,nan,2.99552,5509.9
45,0.97975,0.94875,0.01446,0.00486,nan,2.9955,5634.5
46,0.98213,0.9675,0.00888,0.00516,nan,2.99561,5759.3
47,0.98175,0.96005,0.01142,0.00552,nan,2.99559,5883.5
48,0.98237,0.96005,0.00984,0.00502,nan,2.99555,6011.2
49,0.98438,0.95875,0.01104,0.00493,nan,2.99553,6137.1
50,0.98325,0.97375,0.00719,0.00451,nan,2.99554,6263.2
